商品代码,商品名称,商品规格代码,商品规格名称,商品标签,仓库,数量,商品单位,库存重量,可销数,可销售天数,在途数,安全库存下限,安全库存上限,订单占用数,可配数,未付款数,锁定数,库位,商品条码,商品简称,商品备注,规格备注,库存状态,商品分类,商品税号,供应商,保质期,有效日期,生产日期,供应商货号,品牌,商品建档日期,箱规,标准进价,最新采购价,最新采购供应商,成本价格,销售价格,成本总金额,销售总金额,近3日销量,近7日销量,近15日销量,近30日销量
226Z001000	,Q版山东舰202074	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,226Z001000	,	,,,,,,,,,,,,2022-10-28 17:11:53,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ242P0184007524	,航母系列18POLO衫3XL	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ242P0184007524	,	,	,,,,	,,,,,,荣造	,2024-06-12 19:11:30,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ242P0184006524	,航母系列18POLO衫2XL	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ242P0184006524	,	,	,,,,	,,,,,,荣造	,2024-06-12 19:11:29,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ242P0184008524	,航母系列18POLO衫4XL	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ242P0184008524	,	,	,,,,	,,,,,,荣造	,2024-06-12 19:14:31,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ242P0184004524	,航母系列18POLO衫L	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ242P0184004524	,	,	,,,,	,,,,,,荣造	,2024-06-12 19:09:28,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ242P0184003524	,航母系列18POLO衫M	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ242P0184003524	,	,	,,,,	,,,,,,荣造	,2024-06-12 18:59:23,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ242T0192L0	,航母系列中国航母重磅纯棉T恤-L	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ242T0192L0	,	,	,,,,	,,,,,,,2024-07-29 14:58:37,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ242T0187L106	,航母系列-五洋捉鳖重磅纯棉T恤-L	,,	,,北京仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ242T0187L106	,	,,,,,,,,,,,,2024-07-09 09:33:02,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ242P0184005524	,航母系列18POLO衫XL	,,	,,北京仓	,1,,0.0,1, 	,0.0,0,,0.0,1,0,0.0,,RZ242P0184005524	,	,	,,,,	,,,,,,荣造	,2024-06-12 19:09:28,0.0,0.00,0.00,元物,0.00,0.00,0.00,0.00,0,0,0,0
RZ242T0192XL0	,航母系列中国航母重磅纯棉T恤-XL	,,	,,荣造仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ242T0192XL0	,	,	,,,,	,,,,,,,2024-07-29 15:01:39,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ242T0192L0	,航母系列中国航母重磅纯棉T恤-L	,,	,,荣造仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ242T0192L0	,	,	,,,,	,,,,,,,2024-07-29 14:58:37,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ242T01922XL0	,航母系列中国航母重磅纯棉T恤-2XL	,,	,,荣造仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ242T01922XL0	,	,	,,,,	,,,,,,,2024-07-29 15:01:39,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ242T0192S0	,航母系列中国航母重磅纯棉T恤-S	,,	,,荣造仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ242T0192S0	,	,	,,,,	,,,,,,,2024-07-29 14:48:32,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
RZ242T0192M0	,航母系列中国航母重磅纯棉T恤-M	,,	,,荣造仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,RZ242T0192M0	,	,	,,,,	,,,,,,,2024-07-29 14:53:35,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
072100000061013	,Meng1/700 中国海军山东舰（悦色版）	,,	,	,荣造仓	,0,,0.0,0, 	,0.0,0,,0.0,0,0,0.0,,4897038553303	,	,,,,其他	,,,,,,,,2021-12-29 13:49:34,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0,0,0,0
